pid,rowNum,caption,label
"""NQQoPz85Z2UJB6Z2oxF5sQ""",361,NULL,food
"""6ZCkhDPDjoNCi0khcHIJxw""",362,Come one come all.,inside
"""Y3tS8iREQxomLqqarRJPRw""",363,Brussels sprouts,food
"""_x_MnsCkP45IH1xEiQi65A""",364,NULL,food
"""kCQ1umXw8CHZ2Uf4_zidvw""",365,NULL,food
"""cw4b7c0eJ_s0yoOiMXToyw""",366,Lavender Latte,food
"""iuS0xqpYTzpjHhh5FDgZsw""",367,So good!!!,food
"""yZyYlMOxHmovUUc9x3GC9g""",368,NULL,food
"""TMmUNP2UdDEhAea8MevNPQ""",369,Prosciutto Stuffed Chicken,food
"""IbAefgx1fQ4247sr_a2Szg""",370,NULL,drink
"""Lf3rp81AE8-ubfpWamVoKg""",371,NULL,food
"""alXRAhs47jk-sR_fAaaluQ""",372,"latte, or any specialty coffees. We offer a gourmet coffee daily.",drink
"""1yge-2pCXGJY2wK0YUHP4A""",373,Dining Room,inside
"""0Fim9UNC9EZ91ELZ7yzqMA""",374,Assorted Brioche,food
"""YVkvpBgGc-jaT9eyvde7qw""",375,Courtyard in the back :-),inside
"""JniraQxx75AfciaLb3MXvw""",376,Banana Tarte Tatin,food
"""6iuC1CqveuwstvAj_Apt3Q""",377,$6 side of chicken,food
"""99-2GtcnDr5zz1S3r44KwA""",378,NULL,food
"""2BO0nrgvRdvPiS8XogIFNA""",379,NULL,drink
"""AGd4qumevWZcS5rIjDyxrQ""",380,NULL,food
"""91-BUJSO9IgBhhNEfjhtxA""",381,Restaurant,inside
"""sIJEFxAf37iB1Qk2TdTtaw""",382,Down the Hatch,drink
"""VUcXM5bKj8mzmhVTb5TkwQ""",383,NULL,food
"""YUOM74N8Vdukm7JGHJqgUQ""",384,NULL,food
"""QOsmUD4Ofv1vTVYpYrDauw""",385,NULL,inside
"""i7MAbOlQzF1zNgTGbCql8Q""",386,NULL,food
"""p3YfCe6yqBOn1-8l_llAbg""",387,NULL,inside
"""LHPmtV46RkS4xKhFlD8kyQ""",388,NULL,outside
"""1HxprunLvv_i77Yve166lg""",389,Small n Quait,inside
"""lVD7tIUsw4CDjiJ4okmTZw""",390,Combo slice,food
"""1t36q9_yBE35-Jr5Tc6YUg""",391,NULL,inside
"""qBNR_eGOS1CwO93FahxrhA""",392,NULL,food
"""zOGqKSrJbOgCj4FeivO5Ww""",393,Combo,food
"""oRCvUm4FyW16by6cafQ4Yg""",394,Citrus Skinny Margarita,drink
"""WxLOicOox_v-lKj25yk4nA""",395,NULL,food
"""rRw1ZlHcaswiOgp8dhty1Q""",396,NULL,inside
"""v6zKHOnuF_gnAwTG8Y4j4Q""",397,Crab club sandwich,food
"""l29__MOeQLOcy4ebF3scoQ""",398,NULL,inside
"""gjXE45F1U_n0Gz4fWN8OxA""",399,NULL,food
"""A5lAzuC0YRd8qWPdIEazew""",400,"Salads are made with crisp romaine and optional flame-grilled fajita vegetables, freshly-made pico de gallo and chile corn salsa",food
"""3lcL-3rQDGdEA7MjYyFGpA""",401,(photographed by Dave Hong),food
"""c_vCCni1OszW5ZByGqiXRg""",402,NULL,inside
"""ZJROCViopdw2JJsGTPIjlg""",403,Roasted eggplant casserole,food
"""Jf3h0iWn6K6wnbNuilU4vQ""",404,NULL,inside
"""xZ4rqmSYCEO5s4sTQBEheQ""",405,Pork lo mein dinner combination plate. Not pictured: complimentary egg roll.,food
"""NZOtT2O8yc83IJ_JkCtDhQ""",406,NULL,food
"""YKvIudy9BQJAt8Pyn9kajA""",407,NULL,inside
"""sA144IlQ5PKRXGypSto1yw""",408,NULL,food
"""fLQGaX7LGX6ECVkyO9Hxsg""",409,NULL,food
"""dGKZAhEvUjo26UBvJx-tZw""",410,NULL,food
"""j1E4cUjizXjcScPMDI85QQ""",411,NULL,food
"""dZDd7VcgTv4Nk94HWdBYpw""",412,Cool Lighting,inside
"""dw1zdt0w58L7eaWSNZ7iIQ""",413,Love this building,inside
"""1nMVWQNNhZXfO01RCRMj-Q""",414,NULL,food
"""KfrUFGGoHriBxXakxBqSpQ""",415,"HOUSE MADE GUACAMOLE - cilantro, tomato, jalapeño, onions & fresh lime juice",food
"""uELNL2NY52oQOjl32_6nRQ""",416,"Sparkman Wharf, Channelside Plaza, downtown Tampa",outside
"""Xxrj195jtVrXQaJT6MA3qA""",417,NULL,food
"""jpx_J7olmH9jJACA_685Nw""",418,The mixed greens salad with a sliced rare filet,food
"""PaEvKLE8d2pLewCQGc8gKQ""",419,NULL,inside
"""6ROmHnaJu1IVzPG-PbSlBw""",420,NULL,food
"""rY6I0TfiJijw_OyBOVhSiQ""",421,"Great atmosphere, warm and inviting with phenomenal service.",inside
"""5YmOtISO-UIOfY5fD3cmUg""",422,Tacos can be customized with flavorful favorites like grilled adobo chicken or grilled ranch steak and 3-cheese queso,food
"""FarxSEeGUEoBzsEATje_zg""",423,Happy Hour is 4-6pm Monda-Friday!,drink
"""PFWUmuZmhdAWuXFlhBVIeA""",424,It's all about the roll!,food
"""UPg8x8AQ1yLQapqDcM0ICg""",425,NULL,food
"""qGBSgRGOh1McKZtAJFMBIw""",426,NULL,inside
"""4TRhstjI8orLhmYthguk9g""",427,"Salads are made with crisp romaine and optional flame-grilled fajita vegetables, freshly-made pico de gallo and chile corn salsa",food
"""pmW59JzwnO4eW1_BtbqhOg""",428,NULL,drink
"""tZFbskr4srKxJIH9JrOSpg""",429,NULL,food
"""HJr8YCh3p5eh7C-dfvcouA""",430,Authentic!!!,inside
"""AG57deAfZ-aRKcNM4fhTFg""",431,NULL,inside
"""eqRvPmxAV7oTEZtUyR4cXA""",432,Large side was half full and dry. Disappointing..,food
"""aNV50-9-gP39YD1et5_bpg""",433,NULL,food
"""2CSPlgJrhEnPSTvsk0nsDw""",434,NULL,inside
"""3df3ggoPWFk91ehGafgbkA""",435,Pignic,outside
"""AT6hD__diP070Lw3ddxexw""",436,restaurant interior,inside
"""RIYDGH7TGHutoOaxNipYkw""",437,NULL,food
"""BZdmgyR92jo1tUJugvg3OQ""",438,NULL,food
"""GjhfvrnASbU6j8QBIbhzaw""",439,"no street parking, but 2 surface lots and a parking garage across Green Street (west of restaurant)",outside
"""6dmseyQYmqMmFE1YVncvtA""",440,SHRIMP TACOS with a crispy homemade tortilla shell.,food
"""QJ6KJOdiHbZacJ7qBTwqLw""",441,Salmon and Grits,food
"""lhlHeI4gVys-visRUoxCww""",442,NULL,food
"""Xhbs11Kmny1SXrUwhIJR3g""",443,NULL,inside
"""exlvDr3pfzjDlyqpGLknRQ""",444,6 psc sushi - tasty fresh fish. Loved it.,food
"""Kzs4qa65fXBrcEeJtU5mWQ""",445,"Single, Double, Triple, Kiddo BC Burger",food
"""UGA1_6vdTNZbVYg9Z3inIQ""",446,NULL,food
"""pvGBisnZMH6ZYcEA-8hDtg""",447,NULL,inside
"""G7Nb5xY2we0iH5d5-0NxzQ""",448,NULL,food
"""J_dP2XfZuRZLPiaF2NFMIQ""",449,Sweet potatoe fries,food
"""Lp58EN33z6eX_MCDbUFmzw""",450,NULL,inside
"""i4MVpPZxICrycnCIiGFiSQ""",451,NULL,inside
"""ER-BofdEiDsnwQdFuFIuuA""",452,Cocktails & Speciality Drinks,drink
"""B5aY_DAPr_sUFXJ3gARezQ""",453,NULL,food
"""0fxTKSLnroWgxf-q6dnf_g""",454,NULL,food
"""rBSH2UVAeHho1L5rqmpYQA""",455,NULL,outside
"""-eaZAODxMdqyohMWX8q5aw""",456,Perfect balance of sweetness! Best donuts!,food
"""J_RvPZ8xgQcvl0tKhHu7kA""",457,NULL,inside
"""PTL_solJkTUGpSN7H_qvMA""",458,NULL,inside
"""aD65Sdx02H0b6cFp2M182Q""",459,NULL,inside
"""Hh6tH2rocmbzJeB2g1q2_A""",460,inside GDVD,inside
"""0B-niHnOZugu6vl0vDXrNg""",461,NULL,food
"""r3ZxKbfH4iKZePUdh7d_Wg""",462,Great place!,inside
"""95d5g2Qz12QlnkP6pvBnyQ""",463,NULL,inside
"""h8qXiB4HH217Xyg0Ujd9PQ""",464,The infamous Hurricane,food
"""5J4kQI27P_5btip46aR4EQ""",465,NULL,food
"""Zy4lG87BmNbjnvD0AmPsIw""",466,NULL,inside
"""wlhRaLCsbju7WFitw9M6tg""",467,Breakfast Catering!,food
"""3iiarB5xolwK3QlNrQLuZw""",468,NULL,food
"""EnJOL_cW2x2y_nIfW5wq_Q""",469,Butter naan,food
"""4hENvTtfKMW-LGH5JJRAfQ""",470,"Sockeye salmon and a rice casserole sprinkled with fuikake and nori, accompanied by a flavorful dashi.",food
"""h9XTasy9p4zcWGKi-mVvPw""",471,Amazing breakfast and such a great friendly service (as you can see in the picture). Thank you!,inside
"""ji60VDwIGNjmWYsFLqL3KQ""",472,Passion fruit margarita (left)  Guava fruit margarita (right),drink
"""LSpuYbbx4SSQAvF9DOAO6Q""",473,Inside,inside
"""7V4egHWaRoUvmXFlGQhBbQ""",474,NULL,inside
"""_HsMPOiJO6zOOZDe_z25DQ""",475,Lucky Dragon Roll,food
"""MFSINOFoidwSoyKFynKUtQ""",476,Wild Cider Cocktail,drink
"""HjcRCQuDFy8vrAJr86W-TA""",477,NULL,outside
"""gEhGaVy2xe-cOYP-behAHg""",478,NULL,food
"""zZWM8U3OA4a1XfJYB0h3gw""",479,Gambino with House Meats + Herb Vinaigrette,food
"""bwdq7R8bulbLp1NyXyjrIg""",480,NULL,food
"""7gvYnTHiSG5yP5_egB_Vhg""",481,Shrimp and Grits,food
"""kkgrKsJfN2l38L9sTjs_iA""",482,NULL,food
"""KSNqY-8S6M0HSC2ULOBqhg""",483,Bacon Ranch Combo,food
"""7FyDWsrrwMInZoBJbPaPng""",484,NULL,food
"""y67Hcqero7TIN4CO-lu70Q""",485,Soups to warm you up!,food
"""nq5F3lmYeNwcUxxTm0ijCg""",486,NULL,food
"""6fKdY3Vc2uYXMIvp8sZ8uw""",487,Entrance,outside
"""Ej3GG4sXCu5J2z8au_nfBA""",488,NULL,food
"""RRNTRT4BU04ofDxi90Jg-g""",489,INTERIOR: With view of outside seating,inside
"""3QzpduYWNeTWqzHKrbfJPg""",490,Roasted Garlic Pizza,food
"""ndFsnmx7jtdbi_JU-YCq7A""",491,Tacos,food
"""zi9tX5_GQ130YrFb6TcOdA""",492,Sad side of plain red potatoes,food
"""an1Z-AOLfIsamWXILLCzuw""",493,NULL,inside
"""SJyYxZsc_zLbjXEhrkbD8Q""",494,NULL,food
"""vw91SX_8JiE3XIiJAzOb3Q""",495,Bison shoulder with mash potatoes and corn mix veggies,food
"""dycHDhXIEsOMGhK9XQg8tg""",496,Spaghetti with Clams,food
"""U0WsUsCB_sg7hBc0ltdsog""",497,NULL,inside
"""0rbni_M7uQstDLD_-dUz-w""",498,"Sauteed Chinese Squash Home Style (絲瓜) (SP, I believe $12.95?) - delicious sauteed loofah",food
"""esbqf4mXZh90n-zVyMP_7Q""",499,NULL,inside
"""nSSGuM0sGjxhWeWwVckLsw""",500,NULL,food
"""NkZovMlUJa2AN7GkL0yi-w""",501,NULL,inside
"""6a6MprmVpjFO58GyMvYBTQ""",502,Arugula salad with seasonal roasted vegetables.,food
"""wA8vqGlsfFo0WL71vZEB8A""",503,Summer Hash,food
"""LMnG_rX6C5mRWCx4QgWfDw""",504,NULL,food
"""UB-lqUVglLEIT7wkZnJekg""",505,Continental,outside
"""PE4tv3JDD_dUdOuxjmlNRg""",506,Bathroom and more seating area,inside
"""R0IfXnDlIys-ouMnY7ZQjQ""",507,NULL,food
"""rMP_QUAFMp8uW7LUJpTBsQ""",508,Charred Octopus,food
"""yNYJ6aj3ojVClZpzZzrPTg""",509,NULL,food
"""we7j1LMkM03tULqMD_ZsWQ""",510,NULL,food
"""gkgfcbRcqyXFWyI_ze6XrA""",511,Meatballs,food
"""izw2bLiBHZGrwgYVY_L9Qg""",512,Buffalo Cauliflower,food
"""WMTflch9i07MiuBn8GmRzw""",513,NULL,food
"""W40l2bTnaZTel0d9hiDlLw""",514,Gluten free Chocolate Macaron...Yum!,food
"""CzTLJz1zlcWM0obm4jIkFA""",515,NULL,food
"""XfWtZdgma_s6LgByqpGmqw""",516,NULL,food
"""PcUmltwS6ZgpIM_V2klOkA""",517,NULL,food
"""gfWKP65ZB_3l5a_wR5TxaA""",518,One of the best Aviations I have ever had.,drink
"""-rcRUWLsVhWgu9eUqUWBVw""",519,NULL,food
"""TGFQwHEZBV0sO6MZ2VkwZg""",520,NULL,food
"""VAcuezKHXo6xa98MQNB9vg""",521,NULL,food
"""C64qKNSlUCJ4S6gZIDJ-vw""",522,Paper napkin art,inside
"""_PFRI2f1YObeu0p9C48ncA""",523,Want a $78 Tomahawk Ribeye?,inside
"""kDM9PJMcKdsJq4kgQ0_S8g""",524,Storefront.,outside
"""UZ9GgGLD200BGo_AQ8YNTg""",525,Restaurant,outside
"""EgK8PWzJ4OxufO-0iGP72g""",526,Inside,inside
"""6XVG7oarHga1D_KC7v3snA""",527,NULL,inside
"""5j9HBwZPpizVy4gGP1_QOg""",528,NULL,food
"""IevmQSF36PFzorzoS1l0KA""",529,NULL,food
"""Lm6DzYHPr2fjxLWZBzrIgg""",530,NULL,food
"""ICWL4ILzqq1hOYDuD90lnA""",531,NULL,food
"""c5iSUk86cXtD1_wz63S-KQ""",532,NULL,inside
"""TK1dC1e8QqVWi4kkiLkj-A""",533,Fried eggplant with Tomato sauce,food
"""uqF5GpKGHey8WUYCV7cGbQ""",534,Avocado Salad,food
"""NYKpJxHPoK231iT1A-yjdg""",535,Santorini Chicken Bowl,food
"""zxtU2TkRe9aKWWx5cLavIw""",536,Chicken Marsala with homemade risitto,food
"""B-vQFHa7i7yEZ7FKdlIgUw""",537,"Juicy Grilled Chicken, Lettuce, Tomato",food
"""OPNDggbvOTyN2GyecyR7jg""",538,Kale salad,food
"""m82TuldI8_DyPADgU6H88w""",539,NULL,food
"""RsHvLjRa5ZgYheNYVxmgaQ""",540,NULL,inside
"""SD09PM_BV_gu8H6BP0G39Q""",541,NULL,drink
"""f3htYEnfwAr_GYmUYnH4bg""",542,NULL,inside
"""zslQoJDi32XyOQ3x97-ujw""",543,NULL,food
"""M70xUIFZ6_YZ_KggnosG7w""",544,NULL,inside
"""v0Dt8XdcijJiV0r_vFslLA""",545,NULL,inside
"""xaHAG_SB2xlGYICMpbjrgw""",546,NULL,food
"""taj8afcJFcQcIon91SQi9A""",547,NULL,drink
"""lW3Iwh1vcvjIRRBFeJigsg""",548,Coffee cured filet--- best steak ever! 9oz,food
"""sFTkZaV9EN67lUPEFD04bw""",549,NULL,inside
"""Yf5qhVFupAOoA-oxPdLb1A""",550,NULL,food
"""JRjcLDIZiQuAKYIBTlyJ4g""",551,"LouVino Classic Loaded Baked Potato Tots -  #2 selling LouVino item - yukon gold potatoes, bacon, cheddar, scallion, house ranch",food
"""A6iK9_7lp8jXVz_7S76EAw""",552,NULL,food
"""4vYGZ-7-Pz91JmkAoVYFcA""",553,NULL,outside
"""WgAMwyLAjtkkONOaXzDlHA""",554,NULL,food
"""GOEGV3xmsJU06yASAtKD6A""",555,NULL,food
"""iC3DHM8JtIYEy1vyWFt2Kw""",556,Upstairs bar,inside
"""7rQigWAXf58o3GJkmRJG5w""",557,NULL,inside
"""ZaEcOeiXVfLel4lTeAcEOg""",558,NULL,food
"""vlCmoZ_lJqp8cI_0Cq7gmA""",559,A juicy Turkey Burger!,food
"""SW0hkqYs3gOh9XMO3xzSzA""",560,BK Tacos,food
"""nq3VarWGqorSA7GIRCK3jw""",561,Keylime,food
"""ct__x7FIggp1WrAvr5eqgw""",562,"Bathroom decor (the bloody knives hanging from the ceiling are a Halloween touch - perfect for a vegan butcher, right??)",inside
"""CE60sZiUkiyddWV1aHEvrQ""",563,NULL,food
"""5MCQnmenhfeKpi323xK-_Q""",564,NULL,food
"""6DkKAfTGkNgIN4wfQSwUgA""",565,Lavender Latte!,drink
"""9DrxfiOkYjIYd8e3-hqw5w""",566,NULL,food
"""bnWobMKcq9PSIMKLpGZW0g""",567,NULL,food
"""lVC6qgGf7fM_9iRUZ05SzA""",568,Chiles Rellenos baby,food
"""xIFOu9ivMyfDTFQm0mC1vA""",569,NULL,food
"""qhyM7kq32sSmBheGfg-ySw""",570,The whole plate of Crabs,food
"""U514BnKbjSyF7qGooYhxAw""",571,Brekkie,inside
"""wcUW_u1DZ1d9OkV2V1xs9A""",572,NULL,inside
"""3ZJ_1gJi4iyHFc8LlS2J7A""",573,Interior,inside
"""PG0voGxRjub5NO0VY5bOCA""",574,Emmy Squared Gulch Nashville - Plain Shame,food
"""AdQT35tirp8ZKnnuGUimJw""",575,NULL,food
"""NtfcLafzdpY5t8c3gmqdTw""",576,NULL,drink
"""c_xmE7Aer-S89AuHPILhhg""",577,NULL,food
"""H-UsAe4IpbbJzKtFoONBGQ""",578,Artichoke side dish.,food
"""eqR8CQJOyJDlkR7CUCjWfA""",579,NULL,inside
"""4AorGoxbyv1OafVYK3A81A""",580,NULL,food
"""If0ejPq-ES-2ITX9Ln3Dsw""",581,NULL,inside
"""i2i1Z2m4Z4bD6hmZv0Ut2A""",582,NULL,inside
"""lZ4WDUiXOpA63iHhhe7lHg""",583,NULL,food
"""8b3WVunuieT4SjfYXI8KqQ""",584,NULL,inside
"""EI9gEoh3By37eTn08oq_cA""",585,NULL,menu
"""1i6YhHZ2vu8WneEzfkay7w""",586,My first trip to philly for a cheese cake and it turnt out goods little long like but for a great sandwich it worth the wait,outside
"""TWItI4jkIAQu7GYvWRxXdA""",587,NULL,food
"""Lf-gsh6vxMaakoh2dc1OeA""",588,Adorable!,inside
"""0LFVvfO59oUEF46zL8Lw8g""",589,NULL,drink
"""EVAS1fU5lCoB_Q0CEwRIXQ""",590,Oct 2021,inside
"""b4eti9zLUMiWEVgNB_zSPg""",591,NULL,food
"""nOM-1kF6omnez2-NYmu46A""",592,Tennessee Prosciutto & Ricotta Cheese Twist (photo credit: Style Blueprint),food
"""C2EkBJOypWfbFPpuVOpi9Q""",593,NULL,food
"""fI4fXJZBYO2itBGl9o-U7w""",594,Shrimp po boy,food
"""Br20ytPCfxoQUm9a7wqsAg""",595,NULL,drink
"""foN6qneHdIZDehA2YCEGxw""",596,New York Style Cheesecake,food
"""53RbDeavR9SRA4b5GXcPSQ""",597,NULL,inside
"""Yn--dwsz0BUhU96a7S6zog""",598,Salmon Tataki,food
"""K0UVHGwTAwQ2TP4UTf4GEQ""",599,NULL,food
"""bCBpSMkdnuQo8782XblRog""",600,NULL,inside
"""KfszoZdQxTrLoG5yNPDsKQ""",601,Interior,inside
"""v5riUsTEb0v1vL8zgXLzbA""",602,NULL,inside
"""PnsUYeAXtSdJsGwm36zOfQ""",603,Working off that food with the help of this beautiful belly dancer,inside
"""lgP9soz5gAFaKSlzX_4J-w""",604,"Nonni 's Spaghetti & Meatballs, Little Nonna's Garlic Bread, Campanelle Nero",food
"""OFdQ5POlMbN8E-9tRWRqxA""",605,NULL,food
"""mR4aNCIl1gN1vJUKjcuwQA""",606,NULL,food
"""EvB6xCsJeOUtN4ZW3ixUfA""",607,NULL,food
"""eLtI_XF4KQrEZbnfUHn4bg""",608,Fresh Tomato Pizza,food
"""Tc_ndgqv2LyHPgYQnOhQkw""",609,$.50 sweet treats! Magic Bar & Banana Bread.,food
"""XQbLzJreec3pDmOzyUgLsw""",610,"Crab, jasmine rice, edamame, cucumber, mushrooms, sesame seeds...yummy!",food
"""6tt6F2E2nmYZD7KBox-Zkg""",611,braised pork shank,food
"""hqjWys7FQYY1BnySPN6-Kw""",612,NULL,food
"""qX1qGwODrGMMKi_2m2Fcpw""",613,NULL,food
"""R2yaBM6Ds-oHlIqYftOr9w""",614,NULL,food
"""DB-H71Bvd-CSDpllX7u5ZA""",615,NULL,drink
"""O5w9OPUSXJ5Z-bsdHsl5Lg""",616,Tender Royale with fried okra,food
"""nrpLCIbYdLYOnIWNTvqaEw""",617,NULL,food
"""eqw6ujX3pwXqWZHFtzdMEg""",618,The Vaults Growler worthy of a portrait  @vaultbrewingco,inside
"""-fRoYD2QYRAZu7kGNsIeEQ""",619,NULL,inside
"""vXNVuaRdRMv9vB5W3d9xVw""",620,NULL,food
"""1XOK6-nfnmd5lLB6hWX5tA""",621,NULL,inside
"""xf4Te_a-Z75q4qN4swVq_Q""",622,NULL,inside
"""yNUSjrcWGUrTng6WFj04bQ""",623,NULL,food
"""ZAAkTPhVMt4rqkYMGaMoZA""",624,NULL,outside
"""v8Z6UTMhcgAo7vod0pwZ7A""",625,Chicken lasooni,food
"""Ci1FFS02TlOVsgg7H-cZuQ""",626,Beet Salad for one.,food
"""8YFllqONxNSYRR0BnxmDqw""",627,NULL,inside
"""Vim6G_8PKd5aoC6AH7-dpg""",628,NULL,food
"""y24uTnvy-_p8H-28eKW5ZA""",629,NULL,inside
"""xPORvYTcbuTa6_OPiQVBJw""",630,Mixed kebab,food
"""pvRyqBkV9ilwSBugMblLyA""",631,NULL,food
"""f9SiperzBC5M11wEWiOTWg""",632,Chicken Piccata,food
"""ZLwr9LGnjqVY9948T5Pqyg""",633,Slow sunday night,inside
"""__qwnab_ljzLZdiCbrkuTA""",634,S'mores Martini,drink
"""0CMMtb5tVsqPQlJyxJNGXA""",635,Crepe Cake.,food
"""l8Sd_stdDe4Hld15vB9g7Q""",636,NULL,outside
"""ndtQICaQBTENkE_nt8NlMg""",637,Lovely ambiance,inside
"""QHeX3nFf_JQdpV3w9DZDyQ""",638,NULL,inside
"""F8aUprSvBIFY0j5Bupg4SQ""",639,NULL,food
"""HdCCreiokGymXL5p8hmpvQ""",640,Calamari,food
"""hBfAzsd1R4CI1ewvFaAJgw""",641,Sushi!,food
"""nPxHvxmHigEWKmBpSbWbww""",642,Bar,inside
"""rEp5_oJP4ZZfwWFEDCz8eQ""",643,NULL,outside
"""r5BPBieKJHwTjtLIAMCiFw""",644,Broccoli Beef,food
"""8Fg7B7ZLF237vHRyRTZ1hQ""",645,nice wall...,inside
"""ysa3__gX1BM97ioverAvCg""",646,NULL,drink
"""VqnJAJ35Wsim-v6KdxOOHg""",647,Steak Fajita,food
"""ZMkXM77AkjTZP2PenMQsYg""",648,falafel 1/2 pita,food
"""G0J_kpZ9lOnsT3V-6rkvUg""",649,NULL,food
"""YN_mmpvcxVqITU6lSw00kg""",650,Lower left of photo is the corn cake and in the center the decadent banana cream - that was delightful!!,inside
"""Zvq7ql4Y_GCuTL27BVvGCA""",651,pop tarts,food
"""HLLVrJ-md0GBlaolXxyTng""",652,Outside seating,outside
"""3m0KQuYfnCTktUrDlD50KQ""",653,Chef placing pizza in the oven.,inside
"""cR-WzSSAbFDujMhm4FQytg""",654,The Breakfast Snapwich,food
"""UkjQl0mqV5b-ZCmWsQ7CLw""",655,Shut the cluck up,food
"""zZtCN5x_Wbwu3AzydSRJVA""",656,The parrillada was delicious and the service was great!,food
"""AGWdSakeiO4z3x0dg93Qxg""",657,Nice bar great service,inside
"""9od0kBOFIfi7BlbZMmTKpg""",658,NULL,outside
"""BlsFf81Kn7wwfeW20LEYng""",659,Mac & Cheese,food
"""Ht3lRgshRqcP44q_qEfk-w""",660,NULL,food
"""eEo0baRFwNmPWM6pKuBH5A""",661,La Margarita Carmel is on the east end of the 1st floor,inside
"""afshqs2CFxCQenhdwkMzeQ""",662,$8.19 - Trash Can Omelet - 4 Stars - comes with absolutely fabulous super thin cut hash browns. Best omelet on the menu!,food
"""gWuux5tmSY5H6DeGnSLbFQ""",663,NULL,food
"""T7Ib-Tq_IJK1_OrMo7Tt_g""",664,Colorful mural,inside
"""AOfx5bJaCn6OTX9h7go9qg""",665,NULL,inside
"""6TK-Td2HQeltDSYbtN0mIw""",666,NULL,food
"""-g7diHszQ_kU6ZqlbhfzLw""",667,Lobster Mac & Cheese,food
"""7TkI9kWBFrNnIFQjppnOGw""",668,NULL,food
"""AzZKDc2wNDKjGWcjyvRTmA""",669,NULL,inside
"""SaSFnWpujXfw88QOJgBPqQ""",670,Sweet potato hash,food
"""5RwzC97gH9ca89x3k31XQg""",671,NULL,food
"""6GUumDB6pqghAxidiaM0_A""",672,NULL,food
"""iw4isGMcnDcQxNqASeK9Kg""",673,Fried Chicken Basket,food
"""2p5q0y8_lJ40KC3gbsew8w""",674,Elvis lives here,inside
"""-KrgT4NYGFdFRxmfyrM3-w""",675,California Love (veggie) taco for #IndyTacoWeek ($1.75),food
"""EaVRIhW1TlHmWfhcPflPww""",676,NULL,inside
"""aIL2P2SuO0ZOxAazRirvNw""",677,Very small portion items .,food
"""cpCQ24bn9HwZwOWsw9bN8g""",678,DESSERT!!!,food
"""KVBdmoBkZRc_apQoiuoC1w""",679,Waiting / seating area,inside
"""O7vS1GyyWUsF-ZJ7ratLOg""",680,Mugs,drink
"""zJRgjBDrozo9r8UE1_655Q""",681,NULL,food
"""zS2J78A2vMUdOvjLIveUdw""",682,NULL,food
"""aDBBb8uu73VFdDWZcpl7zA""",683,Chimichanga,food
"""p2u5vQkhkqkL67AEryBIag""",684,Outdoor garden,inside
"""A0HlbzWSifpgioV5ah9MPw""",685,NULL,food
"""gvfHaKjSKf3xQTTzqqUL2w""",686,NULL,food
"""e_1y6DUBli6c7lRAVoMVBg""",687,NULL,food
"""wU93zIm8_3AVhUt18Tc-Iw""",688,NULL,food
"""Vq9JmYqfuxH1JRsKfdLD7w""",689,NULL,menu
"""XCEzRu8gYPjIs4tYgWhHlA""",690,Phonsavanh Handroll.,food
"""tU4VJzo7EkMQZ4UM4unmMQ""",691,NULL,food
"""nVWFnF0RswYb0Te8rDyvFw""",692,NULL,inside
"""u44cHZxBHzFG0PdYfnxx0g""",693,NULL,food
"""Vw4-yon5WZWTN3E_B9OBZg""",694,New games,inside
"""xKAgfFCFf2oD5z2k5C0C0g""",695,NULL,food
"""5N-F5yAoLDVvmED8gLh2Aw""",696,Lüke Burger,food
"""KbZF2J79b2MPNWyi2TOcQA""",697,NULL,drink
"""1s-XDlVt2P_IBvAcDLb8Ug""",698,Outside,outside
"""0xtaFlLjmCmEmYXMXHw27Q""",699,NULL,food
"""2I9WZjUWrNixdvjdxysU-Q""",700,Originally posted at the RFT for the food blog in April 2013,food
"""TMYn2vLa1GQm6MErIlixKA""",701,Honduran Tacos,food
"""t0l0MiPViwi8LjdCAPxqAg""",702,NULL,food
"""JCrn26H7OV4tUIy04Wxykw""",703,Crispy Lola Duck,food
"""xI_7PmOquJfOZbZJs8hSbQ""",704,Bucatini,food
"""tQOCMEgwr8vR1egkDV_x7g""",705,NULL,inside
"""DtbslFJQIboiWjtrj1eC8w""",706,NULL,outside
"""NQprIktkF6wE0tf78d_1kg""",707,NULL,food
"""Du5YBTGDz_QCzsGHyp_Qkg""",708,NULL,food
"""ysUK8HOvkJfB-1Kx7eGQQg""",709,The best seat ! Comfy couch !,inside
"""zpBK9-nq6ubFqO6k6Ea1sg""",710,Outside dining,outside
"""Arqzm2QDtobW292F7RfOBA""",711,Toasted Raviolis,food
"""XOK9O8zIIWqNln8b9mvKoA""",712,Boston Market Cornbread,food
"""F4vaCeTsntvX8YQJobACWA""",713,Patio area,outside
"""eZ37XAFNe6hzbxWh9AdO3A""",714,Our Chef Salad. Just one of many we offer...,food
"""VJ-NoxXVWpx6t8FcIivrlg""",715,NULL,food
"""Nbi43Y-NMVmXCpgLJh7z0Q""",716,NULL,food
"""G5G4GbnmovFSdvdC3PoFHw""",717,Fish Cast Iron Seared Gulf Fish,food
"""gehgjPZcBH7HZ3K-WaxIEQ""",718,NULL,inside
"""Dk4FvculKrMgijlJAumyrw""",719,NULL,outside
"""WMg0PiL3ADe3iI4-HWSq6A""",720,NULL,food
"""kK7RHXrX4_7fRbuVgwxqqQ""",721,March 2020: The bar & back room-- a handful of tables line one wall.,inside
