uid,name,createTime,cools,reviewCount
YSfAlm6XNaymJOrRjv3Tg,Kathleen,2006/12/27 21:19,10702,1627
jYicbePQfobDOMQM5JWLQ,Darryl,2007/2/26 5:39,58,87
43eO3fiHiw39QlLF7QjznQ,Ed,2010/4/22 3:32,15,30
TVN3qoXU0sateboutdCZg,Angela,2010/4/19 6:17,686,695
iJdknUsOPUDA2BTfTVE1Hg,Jennifer,2009/10/29 6:13,485,577
xsQyTGdGwM8k3Ns3miYgGQ,Erin,2011/3/23 14:52,80,133
Amc7J0F3KeAKzOOQrlpqog,Lesley,2009/9/26 20:53,2930,1229
GwlrUwkULm4ZLNKum5nag,Ian,2007/2/20 1:24,8001,4136
EDAg3FUbil6oIIY0HJctBA,Alicia,2009/2/17 4:12,211,232
X8WUdJ1hYidYXQygzTEBw,Meghan,2010/11/12 16:43,465,533
JsmxNqjfPN_4RT7CpauUHw,Scott,2007/8/1 17:01,121,113
dTYO681GrNZbILGxNKI6A,Sharon,2007/5/17 20:54,393,357
VZPxDrqsIeZILZZxkcAHkw,James,2009/6/6 3:39,30,127
QuGDQ6vQ1XbOaPpI0oZuA,Lizzy,2012/11/30 3:09,9,15
1DDDJAA6CJd2EsaV0B7GXA,B,2008/1/8 22:26,2247,243
7tIaG0p7viFi0QNIgkqCyg,Lotsh,2010/3/17 1:46,50,190
FS9EWeUw1mWdw5cYF2Xykg,Lakara,2007/11/27 20:44,203,119
Y5GQphkdDrqbaUYbhhn0A,Jayelynn,2011/4/2 22:22,4,19
mJCK1qpsCkKePozYIrITg,Mac,2009/1/5 14:42,9610,1049
Jc2D_Uk4i03E3bmFNp2Smw,Mariela,2008/7/28 5:53,110,343
Cg4m_qy3PEO0sWbGhJ4Y3w,Mark,2008/2/18 21:15,63,45
1pzP58PeWictHQzctMU0nQ,Misty,2009/4/4 21:48,6081,1393
tXI5GghK7ljFufyFlCFmVg,Shelly,2011/10/20 14:45,48,203
XFjHkHBtjGRV_EvJbuA8Kw,Jason,2009/10/19 18:00,100,80
8M6suLprYcMngrJjhYl_lw,Maureen,2007/4/26 3:03,895,892
pzV7A5XSTK6zSPAxeAmaLA,Leanne,2008/12/29 17:24,814,414
0lX3gbniIawXeSkNoJuooQ,Julie,2007/12/17 5:47,15,27
tmWwHfhaR0bNTKlr9dXsOQ,Mardi,2009/9/15 20:04,346,642
vpgViEa3nGJ47hL9eCeYFg,Eddy,2011/12/11 19:00,0,13
ehAz4h9touhLrxbfIYSdrw,Brian,2009/7/30 2:25,105,418
t6UhGYIwpQH3LaxyEg,Benjamin,2009/12/26 6:15,205,199
355W7iKObLwu3greKAJcqQ,Danielle,2008/5/5 4:27,379,573
ABy_uGiyQ7zlndwnodvFaw,Maria,2009/9/30 20:27,295,420
Ns6nl3jN8OHgFxPCXlHIKw,Gemma,2008/1/28 5:04,14,27
ei8X5pyCur3d0CGb5EbnFA,Meg,2006/12/11 1:33,935,289
mGiCgX3nS5i6rFDPg2bIdQ,Jason,2010/5/23 3:03,804,246
WOjGRzH5eLKLIVYCORsjA,Kelly,2007/7/18 18:58,34,18
2dnOeqcV7EN_tqXtbZ5TMA,BrendonJeremi,2011/7/8 22:23,3,8
veU4bglmxVg0PtkZRBETg,Lisa,2007/11/17 19:31,483,267
wqghLqYOmlJHa_EEV45z3g,Dorothy,2008/11/23 16:52,387,187
TjyNcVldWYpuMWXp730scQ,Dulce,2011/11/3 22:05,1363,558
nkBpODDjnPnD9uz1Z4YsA,James,2011/1/3 17:04,362,580
GevrFd8ojonAr4fEQB9WfA,Callan,2008/3/6 3:30,985,365
Yej5B4nd8PqpHMQcmCTDrg,Stevey,2006/9/14 17:37,1468,553
sdnjNnQNpGB9OsX9fyJ0FQ,Phoebe,2009/9/30 2:44,593,1228
uAu772KpSkbtPFgZmUlA,Susanne,2008/7/14 15:43,381,286
lg7pp09695yrVMEa__XSHQ,Kate,2008/4/2 3:52,207,61
2ErSvGwt5Omq2Z5v2fdpHA,Fifi,2008/1/6 6:36,32,135
vVYhAa0P2RfpWPQBrlztJg,Janice,2009/8/5 14:25,669,113
1JfHD63MIZbOjrYQ74vzvQ,Anya,2011/7/12 14:16,384,59
8QAuY_XnWq9WbW0lYI7Vjg,Rajan,2011/1/16 20:05,7,73
gBpxjo01cpY_5stvzru46Q,Andrea,2009/3/7 20:57,603,621
fxeRdFmgY6tbTyidpcdFLw,Tanya,2010/5/14 20:36,473,483
N4NptEGUgpmfBRMcccZF4w,Michael,2010/11/15 1:31,27,24
8VNmuYmFboXleIFfstnFg,Todd,2010/12/26 21:52,1617,487
siySFa6qsxltWWQtIq_nQ,Andrea,2011/3/23 23:50,230,171
4m2tkLkN358AaPceMV77QQ,Kristan,2011/6/11 4:23,28,44
emkgr9xghy66fU58fwnRgQ,Amy,2010/12/10 15:29,667,330
ignwXfFvXhgqYVTbxV3aA,Mehran,2007/5/8 14:34,884,738
PsXhJHX255QM8FRwdvhw,Philay,2011/10/19 20:53,49,98
pkP3z8r_3mmkHZ7EuiVahg,Michael,2010/7/11 14:02,121,122
jrMxBHW3SlUGVGYWvPsHWA,Char,2009/5/25 5:03,2188,1553
Ff8hG_00h6SO5unNTXPFQQ,Samantha,2009/4/20 16:06,136,259
gkNZDtALn7b3z60JQIwtvQ,Andrew,2011/4/10 22:06,220,921
6O0MxTs3Pzzj5cXSHgYmrw,Nicole,2007/1/21 5:09,326,311
76xS0Vin4uT25XKaxbsvmQ,Patrick,2010/1/24 23:17,191,435
aY3jbm7YqJsE4tTCpC7RKg,Scott,2010/1/30 23:53,29,130
n1pp7Kqj9p9HQACdbabkFQ,Christine,2010/7/9 17:38,851,567
56gp5RUwFLckqvph8E5R3A,Marjie,2007/1/19 19:40,203,339
D5JPNB8TeTaEP1MTI0I2Gw,Gina,2010/5/27 21:59,47,83
EzXDaJjdCwMtWdBJiRcC6Q,Matt,2009/2/22 1:21,866,907
Pht2gTMs2tlWstnH1xt5w,Kevin,2010/9/20 19:33,1,7
j0wC8LH6MIOrnT_KdwR8w,Francis,2009/3/28 1:02,207,146
FZQXGfmkMASFWq3JnuQZqg,Enigmajic,2006/1/19 20:37,3222,1232
VciG4cP9hKJSu9wHELMnHQ,Damon,2010/3/6 22:03,2,14
dgGUKdOh2a01OwLw1qgfDw,Alex,2011/12/14 23:17,673,875
mLwKdFW96yof76EVgLXhA,Laurel,2006/10/5 20:14,328,140
2fAtJ92btz4xeo9JFHwXkQ,Danielle,2007/5/10 0:54,232,430
QASqmFDB1pIBF7xSp1PVeg,Ethan,2007/4/10 23:53,969,436
VEj1OuO6QrQMXFhuMZJ8cQ,Ettya,2011/3/16 14:44,1859,705
TR7ezcRznfr1Jif7euZZJg,Marlyn,2008/11/21 23:55,2374,794
lgUKLRsqvhu4DbM9syzq_Q,Rebecca,2010/3/22 18:25,818,388
iT1AA74QFn_a0Xq9ggSGA,John L.,2010/7/16 20:51,6912,2017
cMPJlsuY5IQgJ8N9qICdDw,Jonathan,2012/2/16 17:10,62,56
A_k88znN79hZFwLmrK6GA,Priscilla,2010/2/27 22:38,312,126
jm6zCII7rtT6y04csSUUfw,Michael,2009/7/17 23:36,26,94
QiKDAxbOa8Q_wyDMAkBQYg,Lan,2010/3/3 14:17,191,181
Y4RCXXrQ8hS5bR5uTp48Q,Emmett,2010/3/3 18:42,1008,165
aHJ8JqbadtwASIEYmYe6A,Soyoung,2008/2/11 22:35,184,133
w1BhQLhFDTbBIb_lwU7e0w,Tyler,2010/3/30 20:06,10,30
pfw0urVMTQyyiJSCi1NKsQ,Wendy,2009/4/30 18:23,23,52
PwOr3Jnst2noM37Lm22zmQ,Emily,2010/3/27 2:23,121,259
h_85j4vg1y6swcfJ8QSZ6w,Jennifer,2009/4/19 2:02,121,196
gsnUK0TqDoRHAyT38jtasw,Ed,2009/2/6 22:07,23,18
WSL2jqwwgkqkKDbFuuXeFQ,Su,2009/5/13 6:52,365,403
en5qEaJqGeGTgGri3p8I1w,Nicole Leigh,2007/4/18 17:43,463,221
UykLrbpWo4fR5nTRqU_HQ,Zach,2011/6/13 20:32,387,376
Hxx8FmhpxiugIrGRh8RDOg,Tom,2010/2/15 20:54,1141,754
E1zjApNBa6xIdxRs5_UIWg,Dave,2008/5/22 2:48,300,382
I6YARR1VloAuabuFULo1Q,Tanya,2009/9/19 2:55,507,963
zQxDUhxKOHdZygnNRZ4ng,Tiff,2009/10/3 16:20,713,1358
Vwslifegl59fQVOe5BH1gw,Brittany,2010/11/12 2:57,998,550
sh3V6hnNMLVV9YwFA9QNaw,Virginia,2009/4/14 19:35,805,895
fM_UsuFAYu2TVUqJiYAKsg,Lori,2009/8/11 17:28,3904,1263
ca658RK8az3bn5H9268vjg,Jessica,2008/7/22 13:16,7,24
6ObFF8uKnOAlXuSH4TlyQ,Isabella,2011/2/6 18:09,5481,1245
iPkdNziqnhNukjnmsrSzmg,Kelly,2008/6/13 20:02,1531,974
CSx5sxOQv2PlTWRVbrxkpQ,Amy,2009/6/22 4:42,168,189
3k7GJ9_zqE14Z3IZ9M4iSA,Lauren,2008/9/13 17:40,609,593
h9MZv5I1hvTX1kkzq3Cvg,Erin,2009/11/20 0:21,362,1052
5vKTEG7ThfaAfwnNEQiDNQ,Amy,2009/11/28 16:38,44,30
X1nvKXUJ5Lp3W9Oe_JrMQ,Marissa,2009/4/23 16:18,355,451
TGwdiGOPdwcVTDyReY5k8A,Hieu,2010/1/24 18:23,33,54
KDz7BjsuBjAxBw2gF3KFQA,Salma,2011/12/27 5:37,1216,236
yfn0_Hwre2fFgXimJzWbSg,Eliza,2011/7/28 16:16,223,257
BmThnFPDalpbC1x98aXKaw,Heather L,2008/1/8 20:21,780,233
nXMMoDzXRByQiWH9cfFAQ,Michael,2008/7/3 15:27,4698,1143
yncnvY2LnXicw_glAJ0usg,John,2008/5/29 19:41,113,368
IkRib6Xs91PPW7pon7VVig,Jenny,2008/8/18 12:35,513,128
LI_A_R6SQotk6fX8C0nPQ,Susan,2011/10/5 1:47,2,24
ZZF3UltyDUWLG5l_fAIYCw,Melanie Rose,2007/11/11 14:33,547,193
P7VidyXqOGd6zBnT85pDA,Colin,2008/6/11 20:36,339,497
yFOhA0a7toBwUffjC68FrA,Karlie,2010/6/22 1:49,680,412
tPufvUuxXLJOMYQ7gzsMVA,Andrew,2008/6/5 2:53,633,1097
ZlnyOtJz1WtZ8SGozcW7CA,michael,2008/8/14 20:35,505,526
TvSfNskjQDp7uFN1ma4DpA,Ann,2009/7/7 18:15,150,261
FFumt63lmec48nWbevjLvQ,Kirun,2007/11/27 17:06,218,429
W625SoCsKsZyiws3GR1MTg,Jim,2010/7/6 22:59,501,599
anj7JYvbmAIs0_UiL4mIJw,Frank,2008/5/1 18:30,19,9
BUKjX1nSmMLVjhGfR4u_HA,Mat,2007/7/4 14:51,163,564
is5vAvanYvmF28i9no2LQ,Janna,2011/3/26 4:55,2605,1568
KeuhteHe76DxDlXnkWoDwA,Erin,2006/6/5 19:38,488,555
5n_mA4dAZRG4vJfTJf7bA,Paul,2006/9/1 23:21,40,161
BhwaJuqrwt_Stlf4XndzzQ,Jason,2007/7/10 14:31,388,213
88Ij88GMC7tcIegOicRdYA,Rita,2010/5/14 16:18,190,307
xcq5mezxMCUy5UQKXCpTeA,Diana,2012/4/13 22:02,44,52
W83aZrDrYKwycCHB_eOYYg,Victoria,2012/8/20 15:56,2125,1024
luCppLo5GmmGmdOIutIUEA,E,2010/12/19 14:53,8,37
5hZ3j9HWf5cGFvzW2RnxUw,Matthew,2006/11/20 1:08,193,367
58yXn5Y4409kc9q88YwU6w,Kimi,2007/5/15 20:28,17501,1761
tzG3L3w6xoVCosM_L3T4ow,Julia,2010/6/5 2:55,1565,961
dioXbYFdMCyE7zCK90eM3Q,Michael,2008/11/9 3:31,239,242
hxDma9MF5LhG2JnCbw2zWw,Stefanie,2008/3/8 0:16,313,291
MInp33w5vvHeBo68BAPmgw,Jamie,2008/7/3 2:38,1862,1047
qA_8SkGk6ub8nTjoY1q6Cw,Benjamin,2009/8/14 19:33,185,194
JVhTxsNFTXbLbMXUCbfVQ,Jamie,2010/4/27 15:37,30,45
7ktyPHENGnWxarOqjIQiQ,Chris,2009/3/2 0:58,441,416
kHmXUEOAsIbguUrPoX6Tkg,Jacki,2009/6/14 0:48,84,236
n7ihPTbqqInh5R_naUkkDA,Twinkle,2011/7/12 13:45,79,74
EVzjNwYED2hsziHnc7AYbA,Derik,2008/10/11 3:06,7,22
ZdODEy4O0nPdPKwkdQkdw,Dana,2009/10/22 21:33,900,377
_ntA5HPDzqBgwg7S3s7w7Q,Sabrina,2008/3/15 11:18,2512,848
Slc16vviuuTWgZ9OsaJzKQ,Kamilah,2010/1/15 13:22,40,213
Asx28DdgUx6vYWSxl0oOAQ,Faye,2007/1/2 7:07,301,256
y8aWXOimQ9ZgUgZ6qnCQ,Carrie,2007/11/7 15:25,4422,472
xT0oxEfJkAa2l5G3_BBY2g,Mary,2009/3/8 12:44,120,138
tUVprgEsy_yIdq7nt2JtlQ,Danielle,2011/8/30 14:00,45,72
c9jEIfBnLa4iNHxVmXAHA,Patrick,2007/4/14 20:20,1074,608
sO5b8D6Mj5rQj7EFSz557g,George,2008/3/28 22:37,180,143
DvP8pq7QzV11_0968ahxMQ,Enid,2011/2/25 14:35,387,144
XXpd2pjA5U33AVcvHytw,Tony,2010/12/14 6:59,1,29
SGPscai169s5QLriYf0_jQ,Allie,2010/1/26 17:51,194,109
6woTWCjHDMEjQclniEeiA,Ida,2009/7/5 21:11,326,271
igaoaFNkX7ieMuyUBg0u5w,Leang,2006/6/18 4:18,1399,2182
CV8aQ9nTu4_1yKtd2D38hA,Jake,2006/12/20 9:03,380,225
Z5rZK3fdP48sbTPjbtcrIw,Derek,2010/8/17 12:59,18,41
yPNaLXcrxC8Qo6EY4Pw27g,Ric,2008/6/24 23:11,199,282
ZOmHHLEYTXxxs3nWJhKoaA,Stacey,2009/12/27 22:10,415,302
_qb4WweWMYLA4fkaVlz7aA,Brenda,2008/4/9 2:41,124,81
lnO0vGg4PgC2K9p_NBiQig,Jonar,2009/12/2 21:56,16,62
nb8Si6M2fGxlUxXl15aPQ,Rachael,2009/6/22 20:59,60,92
DcqwrZ2IOAXb4LvE6TLDWQ,Nnamdi,2008/6/23 1:18,34,27
VdGROLLl2il5gXmdKkUMQ,Daryl,2011/10/18 17:31,1662,698
_RpDEQIESmgjPpHaOtoTrQ,Darnelle,2008/4/25 0:18,180,92
NNgQ8fV5ARQgHwOb7l50A,Brad,2008/10/11 0:56,2998,1114
7xp_8X8QRAgHFZGs8M7FCw,Billy,2005/2/8 19:03,673,416
OH6KVbvDnGs0zWhYj5A9Yg,Samantha,2010/7/14 3:22,261,252
hiJlbuDfwHtRskZnaOvcxw,Nick,2010/11/12 20:24,3,9
n5qQ7Tp_psRt4dCU6DHlkw,Jacqueline,2011/10/16 3:59,20,29
8M4_nA8e9VacrirvCwrl8Q,Steve,2008/6/4 15:18,512,724
kW2dk1CWihmh3g7k9N2G8A,Shradha,2007/7/18 17:27,2339,2895
7QZIAKmq_x8JEYDDSW801g,Kristie,2009/2/11 17:22,6484,809
fzvsbJr_xCW3CgbWpzGew,SarahLorraine,2010/7/15 4:22,2701,571
MfknWfoPx2oilsyUK3kekA,Janelle,2010/8/25 15:56,10468,750
fpiirm8MU_hSJBjHpbtIUA,Ernie,2007/12/24 20:45,855,465
pWhaWrBMYyykptjvCO_60A,Monica,2009/4/1 19:45,252,166
LI2pzNvZtLsJnDOts1ym9g,Erika,2010/3/24 14:56,75,208
2_UmQTRPbpqKNQUdPDxZrA,Jennifer,2010/3/3 23:08,83,155
qkg8R6KK5QhSUlkK1sspIQ,Steve,2011/12/15 2:47,29,154
uKqkquINCbMj2ZgvAfYsA,Stanley,2010/9/18 0:12,495,307
mtpek5XdI8oqrA5KCGFXZg,Sean,2007/3/31 20:59,1160,1073
tCXElwhzekJEH6QJe3xs7Q,Rob,2008/4/9 2:40,226,163
QhpD_YU3_RDMKjkH5DXMYg,Gail,2009/3/26 17:53,2177,1541
2BZSt66JP1QzbxFc51_f2w,Rahel,2008/4/1 19:11,300,194
tnB38eHbeFuabXBdJMwvg,Katharine,2008/6/13 14:48,1788,482
1ENBskBHIvWPaiFwcZ8Ew,Tom,2007/1/28 6:23,561,974
DJpRvWsIyX9z8SN2N7Ag,Melissa,2009/9/19 15:45,504,398
LrgYkSWt9uAMobHKSuYwA,Jessica,2009/11/6 20:21,73,101
vrRw3nMKIgGrVNT6A7p9g,Jamie,2008/3/6 15:18,685,554
njJjEOLRTo03Fwp4jg_Jpg,Tiffany,2009/3/26 3:24,908,1145
vMdZdazzQxRU9fvntAwRzA,Kimberly,2009/5/1 19:32,260,215
5P5sbYHJBBpi9xP5AVrqw,Dubya,2008/12/12 1:59,23,76
GhnqHTT1vKkLc0Z1rGsQ1A,Trung,2010/10/8 0:51,1058,1090
ApJ9YgYUAhS4aF5oTGHw,Nicole,2009/1/20 20:38,796,526
xgvKqyaNG3vc2RzwtWqppw,Josh,2011/9/5 6:34,14,39
ZYZNcugF3xUEGyLOVGiZ0Q,Carol,2007/1/4 14:48,8160,2960
cAl0Xqh_PFiMJl10ZlcDIg,Virginia,2006/12/3 3:03,348,640
SpuK67B0EVHX0DuMEgPq3w,Byron,2008/7/4 21:57,188,148
KfxFfpYT_0RD7Fa7RVI8Wg,Cher,2010/6/22 21:14,294,182
VKUlcVRKVJXOszOoxP1SVg,Mo,2009/7/6 21:34,63,77
H6Eug1lP8LxexxUg4y9tdQ,Jason,2009/4/30 3:16,117,123
2LfozZiejXfQHcS52Fv5w,Nicey,2009/12/3 15:17,436,361
EApYnqfUdvuZAfREknSSyw,TONY,2010/9/11 14:35,26,23
LyrAjv8V6HWkceuTB4Xtkw,Duke,2008/8/18 8:13,2344,1308
WlgB9SAzYAyHEAlawc27xg,Anjali,2008/4/14 21:29,487,188
SsHXy7dNXIKm6B4fnq5sMA,Alex,2009/8/23 15:47,59,78
0mYNAVDIzW4fzgAQ5opGWg,Mary,2010/3/10 17:22,209,218
T46BA9GqSKY2BkkKbqamVg,Lisa,2009/3/12 3:10,1239,234
8wQIoFapkegkC5fcVYg_Iw,Jamie,2009/5/31 17:22,2136,1148
0n89YwF9LExnPIwgIVhoA,John,2008/2/28 16:51,687,637
Phta7D0IREvoWXQTp9PLQ,Marc,2009/1/30 20:25,286,169
1_bvx_FN9KnyWtZQi9Cyg,Rachel,2008/11/25 19:12,179,494
NSy8I9byR2Q2gTI99nKxQ,Barnabas,2008/11/4 3:24,199,345
qpFCY_wj8_GHOV8MxIaHw,Paul,2010/2/17 21:20,367,91
dTcvqYGwzzNDTeITANKx3w,Esther,2008/7/14 3:09,53,177
1T6HR7ezFpMod0LWNL8tg,Kimmy,2009/1/20 23:47,178,71
ZGjgfSvjQK886kiTzLwfLQ,Ali,2006/6/12 15:07,956,494
JUT0U3HTSB3kz9Wh7N0GqA,Corey,2010/6/14 19:06,3032,865
66WeYHwruzUtHqTNCioSZg,Ryan,2010/3/15 23:15,44,168
Qx5FRNpL14H2TtIKmB1kA,Robert,2007/9/24 5:15,1006,1326
fLDGqfH_QJE5TN2ajHzNjA,Bridgette,2011/4/3 17:53,455,176
qsixwabdZVIerYFcQ4C3bw,Ron,2010/7/26 17:03,69,196
bYENop4BuQepBjM1BI3fA,Steven,2010/8/8 15:05,11599,1562
6OV_PFTl9RW2FmYQoOsuRQ,Stacy,2006/5/6 18:45,89,166
nLOF2qXMJfTbbcVtDo8oZA,Jenna,2010/1/3 18:29,146,293
_7VEyrZ5gERe8sRRhqWGpw,Sarah,2009/1/28 20:42,187,267
xTwnQvJd1q9QnDdY5Rc4Ow,Sara,2007/11/6 18:41,29,53
z9sL9d4kfAiQeGJ1dGmBng,Allison,2010/11/6 21:46,733,381
MfDqmwzf1WxvJFtiRKi4Sg,Sybil,2009/9/26 12:46,23,100
XQkXZKwNim2fsc8_LHksA,Blake,2009/2/15 23:22,1524,176
2T8ZGt1RsCrcJEZcRfsylg,Nicole,2009/9/23 19:48,572,729
anNnpsq6qO34hYHqFS6Onw,Crystal,2009/5/28 19:45,99,139
a7u0pCIIKDFN65a0bvthKw,Sean,2010/12/26 16:27,13,43
UTuLULy006GhbmzLLxdPaw,Kaitlyn,2011/3/21 23:46,164,98
qkreXL6AorI19QA3f2wvlQ,Vira,2009/10/23 3:54,1558,1363
1p8Pu1pvAsuNtuZDtn2OkQ,Paul,2010/9/26 3:29,875,718
8rpbjtTvhSlDNAkeXTiW6w,Catherine,2008/1/25 18:58,69,81
_PogIvICTSuaZLXLXOnQ,Nicole,2010/12/13 3:42,3139,572
iYXQCx7IWJslr_WTLjn6lw,Sarah,2010/7/31 16:56,114,260
2P4crOrfs2ZbAoizhWt9eA,Kelley,2010/6/16 0:40,148,77
TLpnu9BZNLTuB1ngxjnIpA,Michael,2008/2/22 2:04,836,734
THdmwDv9Ot62vUWQpr_PLQ,Tasha,2009/1/21 17:36,40,90
7F2HuhNCQ4l2AnNOlIwrGw,christina,2009/3/7 17:08,14,52
yP9Ky8pdpqIGm67pKFT0og,Adam,2008/5/21 20:28,417,92
NoB_mtbwrz4aZ2z5Tpfdg,Robin,2008/9/20 1:34,342,180
nT9TdWPDy7vAu13CetfNYg,CN,2008/11/20 20:35,251,81
1bjoxG3tKF5rQjRx5zW4Q,Von,2011/2/26 23:39,549,367
phqyE0FpoJtJMubLzWXwxQ,Deena,2010/9/20 18:08,8,43
nzfx0ElyVk7dq4vdTg_ncA,Mark,2012/2/2 3:33,57,249
ETq_EUtle6JTBVZZvl7QCA,Melissa,2010/10/6 13:06,47,63
D9ULH8p1ZSjHpKJ6HytzYA,Lemon,2008/8/5 17:28,779,841
L0hIDvoJUMNHSK_vEWGiFA,Richard,2007/8/21 20:53,1012,1162
hWDybu_KvYLSdEFzGrniTw,Bruce,2009/3/8 21:47,144849,16567
MEa1LSKvSjs8wZdEpa0hA,Thuy,2010/5/13 3:01,104,224
AuXICYKDCopDrvjy72UVfw,Michael,2005/12/28 16:33,67,149
c18PmWxby69GGfHsWBpI9w,Kylie,2010/10/26 20:07,73,272
0A0Za7HudAy7C3lygSBYA,Vinh,2008/8/7 1:56,27,64
zbyfmfTa0lpG3RDpOAiUZg,Andrea,2009/1/6 19:59,69,68
bwq4VuSXz4Xx1P9CPQIwCg,Seth,2008/7/10 22:11,117,113
6Zx7YiKFYXwqWXQBqSxoYg,John,2011/2/25 17:43,172,427
1ypK74Sr0QmsJ8IZG8v0cQ,Kami,2008/9/2 0:00,133,217
rSIuKMvWfvdKiJjO5YLC8w,Ava,2009/5/27 4:06,158,139
4ze88V1brgv5slnpZ1Q4gw,michelle,2006/6/28 1:44,195,123
lmL1P6wJi0Z8Jg8DTPqawQ,Jeff,2009/1/25 2:36,3915,2148
QVoy32vmYsjcusOu5ITpDw,Julianna,2010/1/26 16:06,308,163
hwKZCJoPEAX4pV5IZVXZ8g,Tara,2010/7/27 0:15,24,46
ZCVEZmTB_StKUXA3WPVlQ,Zanna,2008/1/10 14:09,1262,523
2iS1vg5TYpV_iEiNC8osTg,Peter,2009/4/13 15:21,1327,1672
qijgor6DRDy1EquKEcdFg,elisa,2010/10/25 1:34,11,25
yBQEOTjFlZkjf3rcwDxAbA,Jim,2009/6/3 10:46,43,87
D9IMOsV39BvoDNb08N9myQ,Alex,2008/5/2 18:22,260,879
xy8g2CWmhScQ946xSyRUAw,Christina,2006/4/21 21:55,95,141
zaC3L_qy28bMLIvnoMng8Q,Jeremy,2011/2/28 1:25,316,352
ziCQaUkmWS8SivmFYAwBg,Karen,2008/4/19 1:59,316,468
tzNy8dmDG9EcUOWmjY59A,Maxwell,2010/1/23 18:20,32,65
u_sC8x70SzpHXsEYae9Qw,Jay,2008/10/4 17:17,248,130
knhN9zxXX0a88eYVLIhsqQ,Rachel,2010/1/30 20:43,113,108
NhvYIewbkpsENiZSWNM1Yg,Chance,2011/10/17 19:05,139,112
bAzdeuQiR80wVOLUh7ox7g,Lan,2008/12/14 7:37,205,493
60RKNAZwY5EUooJf624aKw,Sarah,2010/2/1 18:42,2102,929
__GHy1xxetn0SBqP4b_odA,John,2009/7/19 13:43,8,33
mWamaqAwy6tf7U4bCtT1A,Kelly,2010/2/21 16:24,518,468
gH3JDpHQfVcMEGaAaCJPjA,Dolores,2009/6/8 17:22,1496,570
tkd5rFOzrDadgveW2WaxYQ,Jack,2009/10/9 4:07,106,61
tLOiTDp9GttYK_lsKJ1z1g,Bill,2011/4/27 23:10,452,341
5R3m2idPFpYq0oRwCK0TQ,Krystle,2010/5/9 23:21,524,286
LlmC8lIiEKfeO2I4l8XEkw,Erica,2010/9/26 21:42,155,193
nikZWRNWo3kMVelRk3vIvQ,Nuri,2007/6/21 13:31,397,237
Ub3VU4TLZL7cpaDUvOjYTw,Jay,2010/9/9 16:42,314,173
8nMUagbR_mHXIxZpqYfvdA,Suzanne,2009/11/13 22:15,6,6
LhaYPYXDepWLBzeX5mNTxw,Kim,2010/11/25 14:54,10,66
UXTsDU3DJLW380wgcExyQ,Melissa,2008/11/5 20:32,142,176
aVWygUHcb1umexg7u38FPQ,Angela,2011/2/24 21:28,3,7
NHaQazrHJcasjX4WiQziw,Essie,2009/2/17 22:46,155,249
3dRVjqpfnlwaKcmFT3eGw,Corey,2011/10/25 18:03,7,18
8onB3ocqDXC0FtxH7fPg,Sarah,2012/6/26 1:50,21,50
Am_G2m0pwVrEg9AoUp5tow,Gia,2012/6/5 16:49,844,630
qumjKpb34tsSJ26Y2aaTPg,Cheryl,2011/2/28 18:05,556,489
lAW03ccfMEuRZiDqvVgc0w,Kristin,2011/6/3 3:06,2716,1578
hc3nM3DuYULcfXmZ2cG04g,Joshua,2009/5/23 4:15,288,99
Cbr8ES0BPeXzmGssfgIvqg,Kevin,2010/4/12 21:00,111,272
fD6FZMW1V5l0oRDfICb3w,Robbie,2011/5/24 16:39,146,180
GSsQ_AybkmJvTPDh1Fchg,Candi,2008/5/1 21:45,408,738
ccMJ_Am1AxfyDM0EyomzAg,Jason,2009/3/24 16:36,43,93
g7pK3HSnO8VRueIn5zUt9w,Thu,2010/9/16 4:18,85,231
7bWWRkYpwI6s4zfIoa29SA,rob,2010/1/21 1:03,17,98
wIs7BiEcGzb2Z7eXWvk1pA,R,2007/1/21 20:58,1987,247
AZFS7IrBhz7Jw7TU0BFMgA,Heather,2011/2/13 15:07,2,19
_vN1zUgCxvfVFabQJw5JvA,Michael,2006/3/1 1:09,91,71
ZzC6NozMvGLYQ7aYCvDFg,Ashe,2007/12/21 20:42,38,33
FuTJWFYm4UKqewaosss1KA,Roger,2012/3/16 2:20,282,269
3ZN9giufqAKDlCAYbXoqSg,Maulie,2007/9/26 18:48,154,209
SAuJlbhj2gtYg2Jy6p_JyQ,Matthew,2008/3/26 19:26,35,64
I4BbW4a19h2IItNOoToDgA,Christine,2010/7/18 15:05,287,213
YnKfyDwUtze7RYSrnI4jVw,Jacqueline,2010/11/30 16:09,257,313
s9e8cbUpLK2Ai071GXKtSA,Jeremy,2010/3/12 16:58,21,22
GJv1yf_IhUZqpDjFr86DmA,Jessica,2010/7/11 14:24,1313,326
kZFPKuN0vTcy0Oc6rmG7Q,Sharon,2011/1/25 12:13,11,36
0z_6Xq8hWAYuXE4vu48B1Q,Jared,2009/11/13 3:37,219,250
XrXmcgqTauOhoiptLO8mcA,Jose,2010/3/11 18:59,187,218
4aC9eBCo3TAsP68H5CoywQ,Tiffany,2011/5/24 17:00,292,271
_nJ2S08KL9jnFTDG9FXv8g,Antonio,2010/9/11 18:54,16,16
FWxEKuxGn3FyY37aYm1Ig,Stephanie,2012/1/12 5:59,36,48
